user_id,registration_date,activity_date,feature_used,session_duration_minutes,device_os
MM_2287,2024-08-12,2024-08-15 00:00:00,Period Tracker,2.7,iOS
MM_2288,2024-08-09,2024-09-11 00:00:00,Symptom Logger,1.9,iOS
MM_2288,2024-08-09,2024-09-04 00:00:00,Symptom Logger,12.7,Android
MM_2288,2024-08-09,2024-09-20 00:00:00,Period Tracker,11.3,Android
MM_2288,2024-08-09,2024-10-07 00:00:00,Symptom Logger,3.0,iOS
MM_2288,2024-08-09,2024-09-01 00:00:00,Period Tracker,8.6,Android
MM_2288,2024-08-09,2024-09-29 00:00:00,Period Tracker,7.4,iOS
MM_2288,2024-08-09,2024-08-15 00:00:00,Period Tracker,3.2,iOS
MM_2288,2024-08-09,2024-08-10 00:00:00,Period Tracker,1.9,iOS
MM_2288,2024-08-09,2024-08-24 00:00:00,Period Tracker,8.5,iOS
MM_2288,2024-08-09,2024-09-25 00:00:00,Period Tracker,2.9,Android
MM_2288,2024-08-09,2024-08-17 00:00:00,Period Tracker,1.9,iOS
MM_2288,2024-08-09,2024-09-05 00:00:00,Period Tracker,3.2,iOS
MM_2288,2024-08-09,2024-09-25 00:00:00,Period Tracker,8.1,iOS
MM_2288,2024-08-09,2024-10-02 00:00:00,Period Tracker,9.2,Android
MM_2288,2024-08-09,2024-09-07 00:00:00,Period Tracker,8.5,Android
MM_2288,2024-08-09,2024-09-30 00:00:00,Period Tracker,2.4,iOS
MM_2288,2024-08-09,2024-09-01 00:00:00,Period Tracker,8.1,iOS
MM_2288,2024-08-09,2024-09-11 00:00:00,Health Articles,2.7,Android
MM_2288,2024-08-09,2024-08-24 00:00:00,Health Articles,9.8,iOS
MM_2288,2024-08-09,2024-08-19 00:00:00,Period Tracker,9.7,iOS
MM_2289,2024-10-21,2024-11-16 00:00:00,Community Forum,6.2,Android
MM_2289,2024-10-21,2024-11-25 00:00:00,Period Tracker,3.4,Android
MM_2289,2024-10-21,2024-11-17 00:00:00,Period Tracker,2.7,Android
MM_2289,2024-10-21,2024-11-13 00:00:00,Community Forum,13.6,iOS
MM_2289,2024-10-21,2024-11-03 00:00:00,Period Tracker,13.8,Android
MM_2289,2024-10-21,2024-11-09 00:00:00,Health Articles,12.9,iOS
MM_2289,2024-10-21,2024-10-28 00:00:00,Period Tracker,5.3,Android
MM_2289,2024-10-21,2024-11-18 00:00:00,Period Tracker,7.6,Android
MM_2290,2024-08-30,2024-09-21 00:00:00,Health Articles,7.9,iOS
MM_2290,2024-08-30,2024-10-03 00:00:00,Period Tracker,4.2,iOS
MM_2290,2024-08-30,2024-10-23 00:00:00,Period Tracker,2.5,iOS
MM_2291,2024-08-25,2024-09-21 00:00:00,Health Articles,8.0,Android
MM_2291,2024-08-25,2024-10-21 00:00:00,Community Forum,2.6,Android
MM_2291,2024-08-25,2024-10-03 00:00:00,Period Tracker,1.1,Android
MM_2291,2024-08-25,2024-10-06 00:00:00,Period Tracker,8.2,Android
MM_2291,2024-08-25,2024-09-16 00:00:00,Symptom Logger,13.8,iOS
MM_2291,2024-08-25,2024-09-12 00:00:00,Symptom Logger,8.5,iOS
MM_2291,2024-08-25,2024-09-03 00:00:00,Health Articles,9.9,iOS
MM_2291,2024-08-25,2024-10-20 00:00:00,Period Tracker,11.7,Android
MM_2291,2024-08-25,2024-09-04 00:00:00,Period Tracker,10.5,Android
MM_2291,2024-08-25,2024-09-20 00:00:00,Period Tracker,5.1,Android
MM_2291,2024-08-25,2024-10-10 00:00:00,Period Tracker,14.4,Android
MM_2291,2024-08-25,2024-09-26 00:00:00,Health Articles,6.3,Android
MM_2291,2024-08-25,2024-09-10 00:00:00,Symptom Logger,14.2,Android
MM_2291,2024-08-25,2024-10-05 00:00:00,Period Tracker,10.5,Android
MM_2292,2024-09-06,2024-10-20 00:00:00,Symptom Logger,4.4,iOS
MM_2292,2024-09-06,2024-10-18 00:00:00,Period Tracker,5.7,Android
MM_2292,2024-09-06,2024-10-23 00:00:00,Period Tracker,9.0,iOS
MM_2292,2024-09-06,2024-09-17 00:00:00,Symptom Logger,1.9,iOS
MM_2292,2024-09-06,2024-10-29 00:00:00,Period Tracker,5.2,Android
MM_2292,2024-09-06,2024-10-05 00:00:00,Period Tracker,4.9,iOS
MM_2292,2024-09-06,2024-09-15 00:00:00,Period Tracker,14.0,Android
MM_2292,2024-09-06,2024-09-27 00:00:00,Period Tracker,1.2,iOS
MM_2292,2024-09-06,2024-09-28 00:00:00,Period Tracker,9.0,Android
MM_2293,2024-10-11,2024-12-03 00:00:00,Health Articles,5.3,iOS
MM_2294,2024-10-25,2024-12-02 00:00:00,Community Forum,8.9,Android
MM_2295,2024-08-31,2024-10-26 00:00:00,Health Articles,5.0,iOS
MM_2295,2024-08-31,2024-10-11 00:00:00,Community Forum,3.0,iOS
MM_2296,2024-08-29,2024-09-11 00:00:00,Period Tracker,6.9,Android
MM_2297,2024-09-30,2024-10-20 00:00:00,Symptom Logger,4.9,Android
MM_2297,2024-09-30,2024-10-15 00:00:00,Period Tracker,4.4,Android
MM_2297,2024-09-30,2024-10-13 00:00:00,Period Tracker,14.5,iOS
MM_2298,2024-09-19,2024-11-04 00:00:00,Symptom Logger,7.8,Android
MM_2298,2024-09-19,2024-10-01 00:00:00,Symptom Logger,10.7,Android
MM_2298,2024-09-19,2024-10-04 00:00:00,Period Tracker,,iOS
MM_2298,2024-09-19,2024-10-30 00:00:00,Period Tracker,10.5,iOS
MM_2298,2024-09-19,2024-09-26 00:00:00,Community Forum,,iOS
MM_2298,2024-09-19,2024-10-28 00:00:00,Period Tracker,6.9,iOS
MM_2298,2024-09-19,2024-09-26 00:00:00,Health Articles,8.4,iOS
MM_2298,2024-09-19,2024-09-22 00:00:00,Community Forum,10.2,Android
MM_2299,2024-08-09,2024-08-22 00:00:00,Period Tracker,3.3,iOS
MM_2299,2024-08-09,2024-08-25 00:00:00,Period Tracker,13.5,Android
MM_2299,2024-08-09,2024-09-07 00:00:00,Period Tracker,9.0,iOS
MM_2300,2024-10-12,2024-11-20 00:00:00,Period Tracker,6.9,iOS
MM_2300,2024-10-12,2024-10-16 00:00:00,Symptom Logger,7.9,iOS
MM_2300,2024-10-12,2024-11-30 00:00:00,Period Tracker,14.9,iOS
MM_2300,2024-10-12,2024-10-17 00:00:00,Health Articles,1.7,Android
MM_2300,2024-10-12,2024-11-18 00:00:00,Health Articles,13.2,Android
MM_2300,2024-10-12,2024-12-04 00:00:00,Community Forum,8.9,Android
MM_2300,2024-10-12,2024-10-28 00:00:00,Period Tracker,13.5,Android
MM_2301,2024-09-18,2024-09-22 00:00:00,Health Articles,9.2,Android
MM_2301,2024-09-18,2024-10-19 00:00:00,Symptom Logger,12.9,Android
MM_2301,2024-09-18,2024-09-26 00:00:00,Period Tracker,9.3,Android
MM_2301,2024-09-18,2024-10-05 00:00:00,Period Tracker,5.1,Android
MM_2301,2024-09-18,2024-09-19 00:00:00,Community Forum,14.0,iOS
MM_2301,2024-09-18,2024-09-18 00:00:00,Period Tracker,4.7,iOS
MM_2302,2024-08-27,2024-09-02 00:00:00,Period Tracker,11.1,iOS
MM_2302,2024-08-27,2024-09-27 00:00:00,Period Tracker,1.6,Android
MM_2302,2024-08-27,2024-10-21 00:00:00,Period Tracker,1.6,iOS
MM_2302,2024-08-27,2024-10-14 00:00:00,Period Tracker,13.5,iOS
MM_2302,2024-08-27,2024-09-22 00:00:00,Period Tracker,14.0,Android
MM_2302,2024-08-27,2024-09-01 00:00:00,Period Tracker,9.7,Android
MM_2302,2024-08-27,2024-10-08 00:00:00,Period Tracker,7.0,Android
MM_2302,2024-08-27,2024-09-17 00:00:00,Symptom Logger,5.9,Android
MM_2302,2024-08-27,2024-10-25 00:00:00,Period Tracker,2.9,Android
MM_2302,2024-08-27,2024-10-23 00:00:00,Period Tracker,8.0,iOS
MM_2302,2024-08-27,2024-09-18 00:00:00,Period Tracker,8.6,iOS
MM_2302,2024-08-27,2024-09-17 00:00:00,Health Articles,13.6,iOS
MM_2302,2024-08-27,2024-09-04 00:00:00,Health Articles,14.8,iOS
MM_2302,2024-08-27,2024-09-03 00:00:00,Health Articles,4.6,Android
MM_2302,2024-08-27,2024-09-20 00:00:00,Symptom Logger,3.8,Android
MM_2302,2024-08-27,2024-09-19 00:00:00,Health Articles,8.4,iOS
MM_2302,2024-08-27,2024-10-01 00:00:00,Health Articles,11.2,iOS
MM_2302,2024-08-27,2024-10-01 00:00:00,Period Tracker,1.2,Android
MM_2302,2024-08-27,2024-10-24 00:00:00,Period Tracker,14.0,Android
MM_2303,2024-10-09,2024-10-11 00:00:00,Period Tracker,3.0,iOS
MM_2303,2024-10-09,2024-12-05 00:00:00,Health Articles,7.5,Android
MM_2303,2024-10-09,2024-10-23 00:00:00,Symptom Logger,14.6,Android
MM_2303,2024-10-09,2024-12-06 00:00:00,Period Tracker,8.2,iOS
MM_2303,2024-10-09,2024-10-20 00:00:00,Symptom Logger,12.6,Android
MM_2303,2024-10-09,2024-10-23 00:00:00,Symptom Logger,5.1,Android
MM_2303,2024-10-09,2024-10-29 00:00:00,Period Tracker,1.6,iOS
MM_2303,2024-10-09,2024-10-16 00:00:00,Period Tracker,3.1,iOS
MM_2303,2024-10-09,2024-11-07 00:00:00,Symptom Logger,8.3,iOS
MM_2303,2024-10-09,2024-10-16 00:00:00,Symptom Logger,7.6,Android
MM_2303,2024-10-09,2024-11-26 00:00:00,Period Tracker,7.2,iOS
MM_2303,2024-10-09,2024-11-18 00:00:00,Period Tracker,13.0,Android
MM_2303,2024-10-09,2024-10-16 00:00:00,Symptom Logger,3.1,Android
MM_2304,2024-09-14,2024-10-11 00:00:00,Symptom Logger,10.6,iOS
MM_2304,2024-09-14,2024-11-13 00:00:00,Period Tracker,11.9,Android
MM_2305,2024-10-19,2024-10-29 00:00:00,Period Tracker,10.0,Android
MM_2305,2024-10-19,2024-10-27 00:00:00,Period Tracker,12.9,Android
MM_2305,2024-10-19,2024-11-03 00:00:00,Community Forum,2.6,iOS
MM_2305,2024-10-19,2024-11-28 00:00:00,Period Tracker,9.9,Android
MM_2305,2024-10-19,2024-12-13 00:00:00,Community Forum,13.9,Android
MM_2305,2024-10-19,2024-10-27 00:00:00,Symptom Logger,3.7,Android
MM_2305,2024-10-19,2024-11-15 00:00:00,Period Tracker,8.9,Android
MM_2305,2024-10-19,2024-12-07 00:00:00,Symptom Logger,2.9,iOS
MM_2305,2024-10-19,2024-11-19 00:00:00,Period Tracker,1.4,Android
MM_2305,2024-10-19,2024-11-13 00:00:00,Period Tracker,11.0,Android
MM_2305,2024-10-19,2024-10-29 00:00:00,Period Tracker,2.1,Android
MM_2305,2024-10-19,2024-12-14 00:00:00,Period Tracker,5.6,Android
MM_2305,2024-10-19,2024-12-02 00:00:00,Symptom Logger,2.7,iOS
MM_2306,2024-08-10,2024-09-14 00:00:00,Health Articles,12.4,Android
MM_2306,2024-08-10,2024-09-09 00:00:00,Period Tracker,9.3,iOS
MM_2306,2024-08-10,2024-08-19 00:00:00,Period Tracker,5.6,iOS
MM_2306,2024-08-10,2024-10-02 00:00:00,Health Articles,3.9,iOS
MM_2306,2024-08-10,2024-09-23 00:00:00,Period Tracker,10.2,Android
MM_2306,2024-08-10,2024-08-26 00:00:00,Health Articles,10.6,Android
MM_2306,2024-08-10,2024-08-29 00:00:00,Health Articles,12.8,Android
MM_2306,2024-08-10,2024-10-09 00:00:00,Period Tracker,1.4,iOS
MM_2306,2024-08-10,2024-09-08 00:00:00,Period Tracker,7.7,iOS
MM_2306,2024-08-10,2024-10-09 00:00:00,Health Articles,3.2,iOS
MM_2306,2024-08-10,2024-08-31 00:00:00,Period Tracker,7.6,iOS
MM_2306,2024-08-10,2024-09-02 00:00:00,Health Articles,1.2,iOS
MM_2306,2024-08-10,2024-08-26 00:00:00,Symptom Logger,7.3,Android
MM_2306,2024-08-10,2024-09-08 00:00:00,Community Forum,5.9,Android
MM_2307,2024-10-17,2024-11-12 00:00:00,Health Articles,5.2,Android
MM_2307,2024-10-17,2024-10-24 00:00:00,Period Tracker,5.7,iOS
MM_2307,2024-10-17,2024-10-31 00:00:00,Period Tracker,6.7,Android
MM_2307,2024-10-17,2024-11-16 00:00:00,Period Tracker,14.6,iOS
MM_2307,2024-10-17,2024-11-14 00:00:00,Community Forum,10.1,Android
MM_2307,2024-10-17,2024-12-12 00:00:00,Symptom Logger,,Android
MM_2307,2024-10-17,2024-11-15 00:00:00,Period Tracker,12.4,iOS
MM_2308,2024-10-25,2024-11-03 00:00:00,Period Tracker,13.3,Android
MM_2308,2024-10-25,2024-10-27 00:00:00,Symptom Logger,8.1,iOS
MM_2309,2024-10-21,2024-11-03 00:00:00,Symptom Logger,13.0,Android
MM_2309,2024-10-21,2024-10-26 00:00:00,Period Tracker,,iOS
MM_2310,2024-09-18,2024-11-12 00:00:00,Period Tracker,1.7,Android
MM_2310,2024-09-18,2024-10-02 00:00:00,Community Forum,1.0,Android
MM_2311,2024-08-02,2024-08-28 00:00:00,Symptom Logger,2.7,Android
MM_2311,2024-08-02,2024-09-02 00:00:00,Symptom Logger,8.5,iOS
MM_2311,2024-08-02,2024-09-27 00:00:00,Symptom Logger,9.8,iOS
MM_2311,2024-08-02,2024-08-07 00:00:00,Period Tracker,7.7,Android
MM_2311,2024-08-02,2024-08-11 00:00:00,Community Forum,3.6,iOS
MM_2311,2024-08-02,2024-08-06 00:00:00,Period Tracker,12.0,Android
MM_2311,2024-08-02,2024-08-31 00:00:00,Period Tracker,14.3,iOS
MM_2311,2024-08-02,2024-09-07 00:00:00,Period Tracker,2.9,iOS
MM_2311,2024-08-02,2024-08-04 00:00:00,Community Forum,,Android
MM_2311,2024-08-02,2024-09-21 00:00:00,Period Tracker,11.0,iOS
MM_2311,2024-08-02,2024-08-19 00:00:00,Health Articles,6.6,Android
MM_2311,2024-08-02,2024-08-25 00:00:00,Community Forum,7.2,Android
MM_2312,2024-10-28,2024-12-11 00:00:00,Symptom Logger,14.4,Android
MM_2312,2024-10-28,2024-12-13 00:00:00,Period Tracker,11.8,iOS
MM_2312,2024-10-28,2024-12-19 00:00:00,Community Forum,8.6,Android
MM_2312,2024-10-28,2024-11-17 00:00:00,Symptom Logger,13.6,iOS
MM_2312,2024-10-28,2024-11-09 00:00:00,Symptom Logger,11.1,iOS
MM_2312,2024-10-28,2024-12-25 00:00:00,Community Forum,7.9,Android
MM_2312,2024-10-28,2024-11-16 00:00:00,Symptom Logger,9.2,Android
MM_2313,2024-09-16,2024-10-12 00:00:00,Symptom Logger,1.3,iOS
MM_2313,2024-09-16,2024-10-10 00:00:00,Period Tracker,13.5,Android
MM_2313,2024-09-16,2024-09-30 00:00:00,Period Tracker,13.8,Android
MM_2313,2024-09-16,2024-10-31 00:00:00,Period Tracker,6.1,iOS
MM_2313,2024-09-16,2024-10-20 00:00:00,Symptom Logger,5.3,Android
MM_2313,2024-09-16,2024-10-26 00:00:00,Health Articles,3.1,Android
MM_2313,2024-09-16,2024-10-26 00:00:00,Symptom Logger,13.2,iOS
MM_2313,2024-09-16,2024-10-10 00:00:00,Health Articles,12.9,Android
MM_2313,2024-09-16,2024-10-09 00:00:00,Health Articles,10.2,Android
MM_2313,2024-09-16,2024-11-07 00:00:00,Symptom Logger,12.9,Android
MM_2313,2024-09-16,2024-09-23 00:00:00,Period Tracker,8.1,iOS
MM_2313,2024-09-16,2024-11-04 00:00:00,Period Tracker,8.8,Android
MM_2314,2024-09-26,2024-10-20 00:00:00,Period Tracker,9.6,iOS
MM_2314,2024-09-26,2024-10-31 00:00:00,Symptom Logger,5.0,Android
MM_2314,2024-09-26,2024-11-05 00:00:00,Period Tracker,7.3,Android
MM_2315,2024-10-02,2024-11-10 00:00:00,Period Tracker,5.9,Android
MM_2315,2024-10-02,2024-11-15 00:00:00,Health Articles,13.4,Android
MM_2315,2024-10-02,2024-10-25 00:00:00,Symptom Logger,4.3,iOS
MM_2315,2024-10-02,2024-10-17 00:00:00,Community Forum,3.5,Android
MM_2315,2024-10-02,2024-11-30 00:00:00,Period Tracker,8.8,iOS
MM_2315,2024-10-02,2024-10-08 00:00:00,Community Forum,9.9,Android
MM_2315,2024-10-02,2024-11-23 00:00:00,Period Tracker,2.2,Android
MM_2315,2024-10-02,2024-10-23 00:00:00,Period Tracker,9.3,iOS
MM_2315,2024-10-02,2024-10-24 00:00:00,Community Forum,12.6,iOS
MM_2315,2024-10-02,2024-11-20 00:00:00,Community Forum,12.6,Android
MM_2315,2024-10-02,2024-11-02 00:00:00,Health Articles,2.1,Android
MM_2315,2024-10-02,2024-10-30 00:00:00,Symptom Logger,6.8,Android
MM_2315,2024-10-02,2024-11-06 00:00:00,Symptom Logger,5.4,Android
MM_2315,2024-10-02,2024-11-04 00:00:00,Period Tracker,13.1,Android
MM_2316,2024-08-23,2024-08-26 00:00:00,Symptom Logger,4.0,Android
MM_2317,2024-09-30,2024-10-25 00:00:00,Period Tracker,12.4,Android
MM_2317,2024-09-30,2024-11-29 00:00:00,Period Tracker,10.3,Android
MM_2317,2024-09-30,2024-10-01 00:00:00,Period Tracker,7.9,iOS
MM_2317,2024-09-30,2024-11-26 00:00:00,Symptom Logger,8.1,Android
MM_2317,2024-09-30,2024-11-20 00:00:00,Symptom Logger,4.0,iOS
MM_2317,2024-09-30,2024-11-24 00:00:00,Symptom Logger,14.1,iOS
MM_2317,2024-09-30,2024-10-27 00:00:00,Health Articles,3.3,iOS
MM_2317,2024-09-30,2024-11-02 00:00:00,Symptom Logger,2.7,Android
MM_2317,2024-09-30,2024-10-04 00:00:00,Community Forum,5.5,iOS
MM_2317,2024-09-30,2024-10-05 00:00:00,Period Tracker,6.1,iOS
MM_2317,2024-09-30,2024-11-08 00:00:00,Period Tracker,5.5,Android
MM_2317,2024-09-30,2024-09-30 00:00:00,Symptom Logger,4.2,Android
MM_2317,2024-09-30,2024-11-03 00:00:00,Community Forum,1.0,Android
MM_2317,2024-09-30,2024-10-14 00:00:00,Period Tracker,11.6,Android
MM_2317,2024-09-30,2024-10-06 00:00:00,Period Tracker,9.1,Android
MM_2317,2024-09-30,2024-10-03 00:00:00,Period Tracker,9.2,Android
MM_2317,2024-09-30,2024-11-28 00:00:00,Community Forum,3.5,Android
MM_2317,2024-09-30,2024-11-05 00:00:00,Period Tracker,1.1,Android
MM_2317,2024-09-30,2024-11-13 00:00:00,Health Articles,6.9,iOS
MM_2318,2024-08-04,2024-08-10 00:00:00,Health Articles,11.6,iOS
MM_2318,2024-08-04,2024-09-30 00:00:00,Period Tracker,12.7,iOS
MM_2318,2024-08-04,2024-09-23 00:00:00,Symptom Logger,4.3,Android
MM_2318,2024-08-04,2024-09-01 00:00:00,Period Tracker,6.4,Android
MM_2318,2024-08-04,2024-08-20 00:00:00,Period Tracker,10.9,Android
MM_2318,2024-08-04,2024-08-30 00:00:00,Symptom Logger,3.4,Android
MM_2318,2024-08-04,2024-08-16 00:00:00,Period Tracker,12.2,iOS
MM_2318,2024-08-04,2024-09-18 00:00:00,Community Forum,1.9,iOS
MM_2318,2024-08-04,2024-08-17 00:00:00,Period Tracker,5.4,Android
MM_2318,2024-08-04,2024-09-26 00:00:00,Period Tracker,12.3,iOS
MM_2319,2024-09-09,2024-10-24 00:00:00,Health Articles,14.4,Android
MM_2319,2024-09-09,2024-10-12 00:00:00,Period Tracker,3.7,iOS
MM_2319,2024-09-09,2024-10-21 00:00:00,Symptom Logger,11.3,iOS
MM_2320,2024-09-06,2024-09-15 00:00:00,Period Tracker,7.5,iOS
MM_2320,2024-09-06,2024-10-26 00:00:00,Symptom Logger,13.9,iOS
MM_2320,2024-09-06,2024-11-04 00:00:00,Symptom Logger,4.3,iOS
MM_2320,2024-09-06,2024-09-08 00:00:00,Period Tracker,9.6,iOS
MM_2320,2024-09-06,2024-10-11 00:00:00,Period Tracker,12.5,iOS
MM_2320,2024-09-06,2024-09-25 00:00:00,Period Tracker,10.9,Android
MM_2320,2024-09-06,2024-10-04 00:00:00,Period Tracker,1.8,Android
MM_2320,2024-09-06,2024-09-21 00:00:00,Symptom Logger,1.4,iOS
MM_2320,2024-09-06,2024-09-17 00:00:00,Period Tracker,6.0,Android
MM_2320,2024-09-06,2024-10-29 00:00:00,Period Tracker,1.0,Android
MM_2321,2024-08-07,2024-08-13 00:00:00,Symptom Logger,14.9,Android
MM_2321,2024-08-07,2024-09-21 00:00:00,Period Tracker,5.0,Android
MM_2321,2024-08-07,2024-09-19 00:00:00,Community Forum,1.1,iOS
MM_2321,2024-08-07,2024-09-18 00:00:00,Period Tracker,12.6,iOS
MM_2321,2024-08-07,2024-09-09 00:00:00,Community Forum,5.0,iOS
MM_2321,2024-08-07,2024-09-25 00:00:00,Period Tracker,3.4,iOS
MM_2322,2024-09-14,2024-09-16 00:00:00,Period Tracker,11.0,Android
MM_2322,2024-09-14,2024-10-11 00:00:00,Health Articles,8.2,Android
MM_2322,2024-09-14,2024-10-18 00:00:00,Period Tracker,5.4,iOS
MM_2322,2024-09-14,2024-09-15 00:00:00,Period Tracker,7.1,Android
MM_2322,2024-09-14,2024-11-13 00:00:00,Period Tracker,13.4,iOS
MM_2322,2024-09-14,2024-10-22 00:00:00,Period Tracker,14.4,Android
MM_2323,2024-09-13,2024-09-18 00:00:00,Period Tracker,13.5,iOS
MM_2323,2024-09-13,2024-09-15 00:00:00,Period Tracker,6.9,Android
MM_2323,2024-09-13,2024-10-29 00:00:00,Period Tracker,9.4,Android
MM_2323,2024-09-13,2024-09-26 00:00:00,Period Tracker,14.5,Android
MM_2323,2024-09-13,2024-10-04 00:00:00,Health Articles,5.6,iOS
MM_2323,2024-09-13,2024-11-06 00:00:00,Period Tracker,12.4,iOS
MM_2323,2024-09-13,2024-09-23 00:00:00,Community Forum,12.5,iOS
MM_2323,2024-09-13,2024-09-17 00:00:00,Symptom Logger,12.0,iOS
MM_2323,2024-09-13,2024-09-28 00:00:00,Community Forum,7.1,Android
MM_2323,2024-09-13,2024-09-20 00:00:00,Health Articles,11.0,Android
MM_2323,2024-09-13,2024-10-05 00:00:00,Period Tracker,10.4,iOS
MM_2323,2024-09-13,2024-10-20 00:00:00,Symptom Logger,10.8,Android
MM_2323,2024-09-13,2024-10-19 00:00:00,Health Articles,3.8,iOS
MM_2323,2024-09-13,2024-11-02 00:00:00,Community Forum,13.6,iOS
MM_2323,2024-09-13,2024-09-20 00:00:00,Period Tracker,9.4,Android
MM_2323,2024-09-13,2024-09-13 00:00:00,Period Tracker,7.6,iOS
MM_2323,2024-09-13,2024-10-27 00:00:00,Symptom Logger,11.8,Android
MM_2323,2024-09-13,2024-10-09 00:00:00,Community Forum,13.5,Android
MM_2323,2024-09-13,2024-09-23 00:00:00,Period Tracker,12.1,Android
MM_2323,2024-09-13,2024-09-28 00:00:00,Period Tracker,8.2,Android
MM_2324,2024-08-11,2024-08-12 00:00:00,Period Tracker,2.0,iOS
MM_2325,2024-09-14,2024-10-27 00:00:00,Period Tracker,1.6,iOS
MM_2325,2024-09-14,2024-09-15 00:00:00,Period Tracker,1.7,iOS
MM_2325,2024-09-14,2024-10-20 00:00:00,Period Tracker,7.7,Android
MM_2325,2024-09-14,2024-09-27 00:00:00,Period Tracker,2.4,Android
MM_2325,2024-09-14,2024-10-04 00:00:00,Period Tracker,3.0,iOS
MM_2325,2024-09-14,2024-10-07 00:00:00,Community Forum,12.7,iOS
MM_2325,2024-09-14,2024-10-13 00:00:00,Period Tracker,13.6,iOS
MM_2325,2024-09-14,2024-10-09 00:00:00,Period Tracker,6.0,Android
MM_2325,2024-09-14,2024-11-07 00:00:00,Period Tracker,12.0,iOS
MM_2325,2024-09-14,2024-10-02 00:00:00,Symptom Logger,2.5,Android
MM_2325,2024-09-14,2024-09-24 00:00:00,Period Tracker,14.6,iOS
MM_2326,2024-10-03,2024-10-08 00:00:00,Period Tracker,9.0,iOS
MM_2326,2024-10-03,2024-10-20 00:00:00,Symptom Logger,9.4,iOS
MM_2327,2024-09-11,2024-10-28 00:00:00,Community Forum,7.4,Android
MM_2328,2024-08-01,2024-09-01 00:00:00,Symptom Logger,6.9,iOS
MM_2328,2024-08-01,2024-09-08 00:00:00,Symptom Logger,9.1,iOS
MM_2328,2024-08-01,2024-08-30 00:00:00,Health Articles,8.9,iOS
MM_2328,2024-08-01,2024-08-18 00:00:00,Symptom Logger,5.7,Android
MM_2328,2024-08-01,2024-09-02 00:00:00,Community Forum,9.2,iOS
MM_2328,2024-08-01,2024-09-22 00:00:00,Period Tracker,1.2,iOS
MM_2328,2024-08-01,2024-08-08 00:00:00,Period Tracker,2.9,iOS
MM_2328,2024-08-01,2024-08-24 00:00:00,Community Forum,9.1,Android
MM_2328,2024-08-01,2024-09-10 00:00:00,Period Tracker,6.6,Android
MM_2329,2024-10-12,2024-11-07 00:00:00,Period Tracker,7.3,iOS
MM_2329,2024-10-12,2024-11-07 00:00:00,Period Tracker,5.3,iOS
MM_2329,2024-10-12,2024-10-28 00:00:00,Period Tracker,11.5,iOS
MM_2329,2024-10-12,2024-11-01 00:00:00,Period Tracker,2.3,iOS
MM_2329,2024-10-12,2024-11-13 00:00:00,Period Tracker,6.5,iOS
MM_2329,2024-10-12,2024-10-17 00:00:00,Period Tracker,3.8,Android
MM_2329,2024-10-12,2024-11-26 00:00:00,Period Tracker,8.5,Android
MM_2329,2024-10-12,2024-11-16 00:00:00,Period Tracker,12.8,Android
MM_2329,2024-10-12,2024-11-05 00:00:00,Symptom Logger,4.6,Android
MM_2329,2024-10-12,2024-10-16 00:00:00,Period Tracker,7.1,Android
MM_2329,2024-10-12,2024-12-04 00:00:00,Symptom Logger,11.6,Android
MM_2329,2024-10-12,2024-12-03 00:00:00,Community Forum,8.5,Android
MM_2330,2024-08-06,2024-08-16 00:00:00,Symptom Logger,6.7,Android
MM_2330,2024-08-06,2024-09-24 00:00:00,Community Forum,8.7,Android
MM_2330,2024-08-06,2024-08-19 00:00:00,Period Tracker,1.2,iOS
MM_2330,2024-08-06,2024-08-19 00:00:00,Period Tracker,3.4,iOS
MM_2330,2024-08-06,2024-08-10 00:00:00,Period Tracker,5.3,Android
MM_2330,2024-08-06,2024-08-28 00:00:00,Period Tracker,11.9,iOS
MM_2330,2024-08-06,2024-09-08 00:00:00,Community Forum,10.9,iOS
MM_2330,2024-08-06,2024-10-02 00:00:00,Period Tracker,4.8,Android
MM_2330,2024-08-06,2024-09-12 00:00:00,Health Articles,8.8,Android
MM_2330,2024-08-06,2024-09-19 00:00:00,Community Forum,10.3,iOS
MM_2330,2024-08-06,2024-09-11 00:00:00,Period Tracker,14.1,iOS
MM_2330,2024-08-06,2024-08-27 00:00:00,Period Tracker,2.4,iOS
MM_2330,2024-08-06,2024-09-03 00:00:00,Community Forum,1.6,Android
MM_2330,2024-08-06,2024-09-22 00:00:00,Health Articles,8.7,iOS
MM_2330,2024-08-06,2024-08-16 00:00:00,Community Forum,9.8,Android
MM_2330,2024-08-06,2024-08-08 00:00:00,Period Tracker,5.8,Android
MM_2330,2024-08-06,2024-09-19 00:00:00,Period Tracker,5.0,iOS
MM_2331,2024-10-04,2024-12-01 00:00:00,Symptom Logger,4.6,iOS
MM_2331,2024-10-04,2024-10-20 00:00:00,Community Forum,11.6,iOS
MM_2332,2024-10-22,2024-11-26 00:00:00,Community Forum,7.2,iOS
MM_2332,2024-10-22,2024-11-18 00:00:00,Period Tracker,8.2,iOS
MM_2332,2024-10-22,2024-10-28 00:00:00,Period Tracker,1.3,iOS
MM_2333,2024-10-19,2024-11-07 00:00:00,Community Forum,14.0,iOS
MM_2333,2024-10-19,2024-10-23 00:00:00,Symptom Logger,4.6,iOS
MM_2333,2024-10-19,2024-12-08 00:00:00,Community Forum,11.3,Android
